port,product,count,year,classification
Saint-Martin-de-Ré,Fer,2,1789,toflit_revolution
Saint-Martin-de-Ré,Laines non transformées diverses,1,1789,toflit_revolution
Saint-Martin-de-Ré,Légumes,1,1789,toflit_revolution
Saint-Martin-de-Ré,Matières premières diverses,5,1789,toflit_revolution
Saint-Martin-de-Ré,"Ouvrages de bois, liège et jonc",74,1789,toflit_revolution
Saint-Martin-de-Ré,"Porcelaine, poterie, faïence et ouvrages de terre",3,1789,toflit_revolution
Saint-Martin-de-Ré,Produits inconnus,244,1789,toflit_revolution
Saint-Martin-de-Ré,Pêche et fruits de mer,6,1789,toflit_revolution
Saint-Martin-de-Ré,Sel,49,1789,toflit_revolution
Saint-Martin-de-Ré,Sortie pour pêche,3,1789,toflit_revolution
Saint-Martin-de-Ré,Sucre,1,1789,toflit_revolution
Saint-Martin-de-Ré,Vins divers,31,1789,toflit_revolution
Saint-Michel-en-l'Herm,"Bière, cidre et vinaigre",2,1789,toflit_revolution
Saint-Michel-en-l'Herm,Blé et autres grains comestibles,1,1789,toflit_revolution
Saint-Michel-en-l'Herm,Cargaison inconnue,65,1789,toflit_revolution
Saint-Michel-en-l'Herm,Eaux-de-vie et liqueurs,1,1789,toflit_revolution
Saint-Michel-en-l'Herm,"Ouvrages de bois, liège et jonc",1,1789,toflit_revolution
Saint-Michel-en-l'Herm,Produits inconnus,3,1789,toflit_revolution
Seudre,Beurre,2,1789,toflit_revolution
Seudre,Cargaison inconnue,25,1789,toflit_revolution
Seudre,Produits inconnus,1,1789,toflit_revolution
Seudre,Vins divers,3,1789,toflit_revolution
Soubise,"Bière, cidre et vinaigre",2,1789,toflit_revolution
Soubise,Divers incertains,1,1789,toflit_revolution
Soubise,Légumes,2,1789,toflit_revolution
Soubise,"Ouvrages de bois, liège et jonc",1,1789,toflit_revolution
Soubise,Produits inconnus,4,1789,toflit_revolution
Soubise,Sel,1,1789,toflit_revolution
Soubise,Sortie pour pêche,1,1789,toflit_revolution
Soubise,Vins divers,1,1789,toflit_revolution
Tonnay-Charente,"Bière, cidre et vinaigre",1,1789,toflit_revolution
Tonnay-Charente,Blé et autres grains comestibles,1,1789,toflit_revolution
Tonnay-Charente,Bois divers hors combustible,15,1789,toflit_revolution
Tonnay-Charente,Cargaison inconnue,589,1789,toflit_revolution
Tonnay-Charente,Combustibles dont charbons et bois,2,1789,toflit_revolution
Tonnay-Charente,"Cuirs, peaux et pelleterie",1,1789,toflit_revolution
Tonnay-Charente,Divers mélangés,1,1789,toflit_revolution
Tonnay-Charente,Eaux-de-vie et liqueurs,3,1789,toflit_revolution
Tonnay-Charente,Fer,1,1789,toflit_revolution
Tonnay-Charente,Fruits frais,2,1789,toflit_revolution
Tonnay-Charente,Légumes,1,1789,toflit_revolution
Tonnay-Charente,Matières premières diverses,4,1789,toflit_revolution
Tonnay-Charente,"Ouvrages de bois, liège et jonc",1,1789,toflit_revolution
Tonnay-Charente,Ouvrages divers et mélangés,1,1789,toflit_revolution
Tonnay-Charente,Produits inconnus,18,1789,toflit_revolution
Tonnay-Charente,Vins divers,1,1789,toflit_revolution
l'Aiguillon,"Bière, cidre et vinaigre",2,1789,toflit_revolution
l'Aiguillon,Eaux-de-vie et liqueurs,1,1789,toflit_revolution
l'Aiguillon,"Ouvrages de bois, liège et jonc",1,1789,toflit_revolution
l'Aiguillon,Produits inconnus,3,1789,toflit_revolution
mer des Pertuis,"Ouvrages de bois, liège et jonc",1,1789,toflit_revolution
mer des Pertuis,Vins divers,1,1789,toflit_revolution
île d'Oléron,Blé et autres grains comestibles,2,1789,toflit_revolution
île d'Oléron,Divers mélangés,3,1789,toflit_revolution
île d'Oléron,Eaux-de-vie et liqueurs,3,1789,toflit_revolution
île d'Oléron,Légumes,2,1789,toflit_revolution
île d'Oléron,Produits inconnus,8,1789,toflit_revolution
île d'Oléron,Vins divers,1,1789,toflit_revolution
île d'Yeu,Produits inconnus,1,1789,toflit_revolution
île d'Yeu,Vins divers,1,1789,toflit_revolution
île de Bouin,Blé et autres grains comestibles,5,1789,toflit_revolution
île de Bouin,Cargaison inconnue,11,1789,toflit_revolution
île de Bouin,Légumes,4,1789,toflit_revolution
île de Bouin,Sel,85,1789,toflit_revolution
île de Ré,Produits inconnus,1,1789,toflit_revolution
île de Ré,Vins divers,1,1789,toflit_revolution
Ars-en-Ré,Cargaison inconnue,12,1789,toflit_simplification
Ars-en-Ré,cendre,1,1789,toflit_simplification
Ars-en-Ré,eau-de-vie,2,1789,toflit_simplification
Ars-en-Ré,lest,1,1789,toflit_simplification
Ars-en-Ré,merrains,1,1789,toflit_simplification
Ars-en-Ré,sel,246,1789,toflit_simplification
Ars-en-Ré,vide,43,1789,toflit_simplification
Ars-en-Ré,vin,1,1789,toflit_simplification
Ars-en-Ré,vinaigre,1,1789,toflit_simplification
Ars-en-Ré,vinaterie,1,1789,toflit_simplification
Beauvoir-sur-Mer,Cargaison inconnue,4,1789,toflit_simplification
Beauvoir-sur-Mer,fèves,7,1789,toflit_simplification
Beauvoir-sur-Mer,grains froment,28,1789,toflit_simplification
Beauvoir-sur-Mer,lentilles,2,1789,toflit_simplification
Beauvoir-sur-Mer,lest,3,1789,toflit_simplification
Beauvoir-sur-Mer,pacotille,1,1789,toflit_simplification
Beauvoir-sur-Mer,poisson sec,1,1789,toflit_simplification
Beauvoir-sur-Mer,sel,78,1789,toflit_simplification
Beauvoir-sur-Mer,vin,1,1789,toflit_simplification
Beauvoir-sur-Mer,à vide,1,1789,toflit_simplification
Brouage ,Cargaison inconnue,4,1789,toflit_simplification
Champagné-les-Marais,Cargaison inconnue,1,1789,toflit_simplification
Esnandes,Cargaison inconnue,2,1789,toflit_simplification
Ker Châlon,chaux,5,1789,toflit_simplification
Ker Châlon,lest,1,1789,toflit_simplification
Ker Châlon,restant de chaux,1,1789,toflit_simplification
Ker Châlon,à vide,3,1789,toflit_simplification
La Flotte-en-Ré,cendre,1,1789,toflit_simplification
La Flotte-en-Ré,divers,1,1789,toflit_simplification
La Flotte-en-Ré,futailles,1,1789,toflit_simplification
La Flotte-en-Ré,grains méteil,1,1789,toflit_simplification
La Flotte-en-Ré,vin,5,1789,toflit_simplification
La Perrotine,Cargaison inconnue,1,1789,toflit_simplification
La Perrotine,divers,3,1789,toflit_simplification
La Perrotine,eau-de-vie,30,1789,toflit_simplification
La Perrotine,fèves,1,1789,toflit_simplification
La Perrotine,lest,18,1789,toflit_simplification
La Perrotine,marchandises provenant d'un naufrage,1,1789,toflit_simplification
La Perrotine,moules,2,1789,toflit_simplification
La Perrotine,savon,1,1789,toflit_simplification
La Perrotine,vin,24,1789,toflit_simplification
La Perrotine,à vide,1,1789,toflit_simplification
La Rochelle,Cargaison inconnue,1003,1789,toflit_simplification
La Rochelle,beurre,1,1789,toflit_simplification
La Rochelle,bois pour construction,3,1789,toflit_simplification
La Rochelle,divers,3,1789,toflit_simplification
La Rochelle,eau-de-vie,4,1789,toflit_simplification
La Rochelle,fer vieux,1,1789,toflit_simplification
La Rochelle,futailles vides,1,1789,toflit_simplification
La Rochelle,fèves,1,1789,toflit_simplification
La Rochelle,lest,6,1789,toflit_simplification
La Rochelle,marchandises,2,1789,toflit_simplification
La Rochelle,marchandises de Marseille,1,1789,toflit_simplification
La Rochelle,marchandises provenant d'un naufrage,1,1789,toflit_simplification
La Rochelle,pièces de bois,1,1789,toflit_simplification
La Rochelle,planches,15,1789,toflit_simplification
La Rochelle,pêche à la morue,7,1789,toflit_simplification
La Rochelle,restant de futailles,1,1789,toflit_simplification
La Rochelle,sardines,1,1789,toflit_simplification
La Rochelle,sel,1,1789,toflit_simplification
La Rochelle,vin,17,1789,toflit_simplification
La Rochelle,vinaigre,4,1789,toflit_simplification
La Rochelle,à l'aventure,2,1789,toflit_simplification
La Rochelle,à vide,52,1789,toflit_simplification
La Tranche-sur-Mer,ails,17,1789,toflit_simplification
La Tranche-sur-Mer,divers,2,1789,toflit_simplification
La Tranche-sur-Mer,mogette,2,1789,toflit_simplification
La Tranche-sur-Mer,oignons,20,1789,toflit_simplification
La Tranche-sur-Mer,échalote,14,1789,toflit_simplification
La Tremblade,planches,1,1789,toflit_simplification
La Tremblade,à vide,1,1789,toflit_simplification
Le Chapus,vide,1,1789,toflit_simplification
Le Chapus,vin,1,1789,toflit_simplification
Le Château-d'Oléron,Cargaison inconnue,39,1789,toflit_simplification
Le Château-d'Oléron,bouteilles,1,1789,toflit_simplification
Le Château-d'Oléron,eau-de-vie,1,1789,toflit_simplification
Le Château-d'Oléron,oignons,2,1789,toflit_simplification
Le Château-d'Oléron,vide,12,1789,toflit_simplification
Les Sables-d'Olonne,Cargaison inconnue,2,1789,toflit_simplification
Les Sables-d'Olonne,beurre,1,1789,toflit_simplification
Les Sables-d'Olonne,bois,2,1789,toflit_simplification
Les Sables-d'Olonne,bois pour brûler,7,1789,toflit_simplification
Les Sables-d'Olonne,bois pour construction,6,1789,toflit_simplification
Les Sables-d'Olonne,bûches,10,1789,toflit_simplification
Les Sables-d'Olonne,charbon de bois,6,1789,toflit_simplification
Les Sables-d'Olonne,charbon de terre,1,1789,toflit_simplification
Les Sables-d'Olonne,futailles,1,1789,toflit_simplification
Les Sables-d'Olonne,futailles vides,2,1789,toflit_simplification
Les Sables-d'Olonne,gréements,3,1789,toflit_simplification
Les Sables-d'Olonne,gréements de navires,1,1789,toflit_simplification
Les Sables-d'Olonne,hardes,1,1789,toflit_simplification
Les Sables-d'Olonne,hardes de gens de mer,1,1789,toflit_simplification
Les Sables-d'Olonne,huile de poisson,1,1789,toflit_simplification
Les Sables-d'Olonne,huîtres,1,1789,toflit_simplification
Les Sables-d'Olonne,lest,27,1789,toflit_simplification
Les Sables-d'Olonne,marchandises permises,13,1789,toflit_simplification
Les Sables-d'Olonne,merrains,2,1789,toflit_simplification
Les Sables-d'Olonne,morue verte,16,1789,toflit_simplification
Les Sables-d'Olonne,outils de pêche,2,1789,toflit_simplification
Les Sables-d'Olonne,outils de pêche à la morue,34,1789,toflit_simplification
Les Sables-d'Olonne,planches,1,1789,toflit_simplification
Les Sables-d'Olonne,poterie,2,1789,toflit_simplification
Les Sables-d'Olonne,pêche à la morue verte,32,1789,toflit_simplification
Les Sables-d'Olonne,pêche à la sardine,4,1789,toflit_simplification
Les Sables-d'Olonne,restant de marchandises,1,1789,toflit_simplification
Les Sables-d'Olonne,sardines salées,5,1789,toflit_simplification
Les Sables-d'Olonne,sel,106,1789,toflit_simplification
Les Sables-d'Olonne,son,1,1789,toflit_simplification
Les Sables-d'Olonne,vin,2,1789,toflit_simplification
Les Sables-d'Olonne,vivres,32,1789,toflit_simplification
Les Sables-d'Olonne,voile,1,1789,toflit_simplification
Les Sables-d'Olonne,à l'aventure,5,1789,toflit_simplification
Marans,Cargaison inconnue,1,1789,toflit_simplification
Marans,avoine,5,1789,toflit_simplification
Marans,baillarge,2,1789,toflit_simplification
Marans,bois,153,1789,toflit_simplification
Marans,bois pour brûler,1,1789,toflit_simplification
Marans,bois pour construction,3,1789,toflit_simplification
Marans,briques,1,1789,toflit_simplification
Marans,bûches,5,1789,toflit_simplification
Marans,cendre,1,1789,toflit_simplification
Marans,chanvre,8,1789,toflit_simplification
Marans,charbon,2,1789,toflit_simplification
Marans,farine,40,1789,toflit_simplification
Marans,feuillards,36,1789,toflit_simplification
Marans,fumier,1,1789,toflit_simplification
Marans,fèves,21,1789,toflit_simplification
Marans,graine de lin,1,1789,toflit_simplification
Marans,grains blé,17,1789,toflit_simplification
Marans,grains divers,152,1789,toflit_simplification
Marans,grains froment,6,1789,toflit_simplification
Marans,grains orge,5,1789,toflit_simplification
Marans,lest,142,1789,toflit_simplification
Marans,lin,1,1789,toflit_simplification
Marans,merrains,7,1789,toflit_simplification
Marans,meules pour moulins,1,1789,toflit_simplification
Marans,minot,7,1789,toflit_simplification
Marans,moutarde,2,1789,toflit_simplification
Marans,oignons,1,1789,toflit_simplification
Marans,pierres,1,1789,toflit_simplification
Marans,poisson,1,1789,toflit_simplification
Marans,son,1,1789,toflit_simplification
Marans,terre,2,1789,toflit_simplification
Marans,vesces,2,1789,toflit_simplification
Marans,vide,1,1789,toflit_simplification
Marans,vin,3,1789,toflit_simplification
Marans,vinaigre,3,1789,toflit_simplification
Marans,à vide,51,1789,toflit_simplification
Marennes,Cargaison inconnue,19,1789,toflit_simplification
Marennes,beurre,2,1789,toflit_simplification
Marennes,bois de navire,1,1789,toflit_simplification
Marennes,bois pour brûler,2,1789,toflit_simplification
Marennes,bouteilles,8,1789,toflit_simplification
Marennes,carreaux,1,1789,toflit_simplification
Marennes,eau-de-vie,25,1789,toflit_simplification
Marennes,futailles vides,1,1789,toflit_simplification
Marennes,fèves,8,1789,toflit_simplification
Marennes,fûts,1,1789,toflit_simplification
Marennes,huîtres,2,1789,toflit_simplification
Marennes,lest,36,1789,toflit_simplification
Marennes,marchandises,1,1789,toflit_simplification
Marennes,marchandises provenant d'un naufrage,1,1789,toflit_simplification
Marennes,mobilier,3,1789,toflit_simplification
Marennes,moules,1,1789,toflit_simplification
Marennes,passagers,1,1789,toflit_simplification
Marennes,restant de beurre,3,1789,toflit_simplification
Marennes,salaisons,1,1789,toflit_simplification
Marennes,sel,1301,1789,toflit_simplification
Marennes,vide,20,1789,toflit_simplification
Marennes,vin,64,1789,toflit_simplification
Marennes,vinaigre,4,1789,toflit_simplification
Marennes,à vide,10,1789,toflit_simplification
Martrou,bûches,2,1789,toflit_simplification
Martrou,fagots,2,1789,toflit_simplification
Moricq,baillarge,1,1789,toflit_simplification
Moricq,bois,2,1789,toflit_simplification
Moricq,bois de charpente,4,1789,toflit_simplification
Moricq,bois pour brûler,55,1789,toflit_simplification
Moricq,bois pour construction,13,1789,toflit_simplification
Moricq,charbon,26,1789,toflit_simplification
Moricq,eau-de-vie,1,1789,toflit_simplification
Moricq,feuillards,6,1789,toflit_simplification
Moricq,futailles,1,1789,toflit_simplification
Moricq,grains blé,6,1789,toflit_simplification
Moricq,grains divers,1,1789,toflit_simplification
Moricq,grains froment,14,1789,toflit_simplification
Moricq,grains seigle,3,1789,toflit_simplification
Moricq,merrains,1,1789,toflit_simplification
Moricq,planches,1,1789,toflit_simplification
Moricq,poterie,2,1789,toflit_simplification
Moricq,vin,3,1789,toflit_simplification
Moricq,vinaigre,2,1789,toflit_simplification
Moricq,à vide,3,1789,toflit_simplification
Mortagne,Cargaison inconnue,2,1789,toflit_simplification
Mortagne,eau-de-vie,3,1789,toflit_simplification
Mortagne,lest,10,1789,toflit_simplification
Mortagne,merrains,1,1789,toflit_simplification
Mortagne,vide,1,1789,toflit_simplification
Mortagne,vin,2,1789,toflit_simplification
Mortagne,à l'aventure,1,1789,toflit_simplification
Noirmoutier,Cargaison inconnue,5,1789,toflit_simplification
Noirmoutier,cendre,13,1789,toflit_simplification
Noirmoutier,cendre de varech,7,1789,toflit_simplification
Noirmoutier,eau-de-vie,3,1789,toflit_simplification
Noirmoutier,farine,2,1789,toflit_simplification
Noirmoutier,futailles,8,1789,toflit_simplification
Noirmoutier,futailles vides,3,1789,toflit_simplification
Noirmoutier,fèves,7,1789,toflit_simplification
Noirmoutier,grains froment,28,1789,toflit_simplification
Noirmoutier,lest,9,1789,toflit_simplification
Noirmoutier,merrains,1,1789,toflit_simplification
Noirmoutier,moutarde,1,1789,toflit_simplification
Noirmoutier,pêche (sortie),2,1789,toflit_simplification
Noirmoutier,sel,197,1789,toflit_simplification
Noirmoutier,soudes,14,1789,toflit_simplification
Noirmoutier,vide,1,1789,toflit_simplification
Noirmoutier,vin,6,1789,toflit_simplification
Ribérou,Cargaison inconnue,1,1789,toflit_simplification
Ribérou,bois,1,1789,toflit_simplification
Ribérou,bois de charpente,3,1789,toflit_simplification
Ribérou,bois pour construction,9,1789,toflit_simplification
Ribérou,bordage,1,1789,toflit_simplification
Ribérou,bûches,87,1789,toflit_simplification
Ribérou,cercles,2,1789,toflit_simplification
Ribérou,cerises,1,1789,toflit_simplification
Ribérou,charbon de bois,8,1789,toflit_simplification
Ribérou,charbon de terre,1,1789,toflit_simplification
Ribérou,chaux,88,1789,toflit_simplification
Ribérou,copeaux,1,1789,toflit_simplification
Ribérou,eau-de-vie,15,1789,toflit_simplification
Ribérou,fagots,91,1789,toflit_simplification
Ribérou,fourrages,8,1789,toflit_simplification
Ribérou,fourrages en fagots,1,1789,toflit_simplification
Ribérou,fromage,2,1789,toflit_simplification
Ribérou,fruits,1,1789,toflit_simplification
Ribérou,fèves,1,1789,toflit_simplification
Ribérou,grains divers,1,1789,toflit_simplification
Ribérou,lest,165,1789,toflit_simplification
Ribérou,mobilier,1,1789,toflit_simplification
Ribérou,morue,1,1789,toflit_simplification
Ribérou,morue sèche,1,1789,toflit_simplification
Ribérou,noix,1,1789,toflit_simplification
Ribérou,restant de marchandises,1,1789,toflit_simplification
Ribérou,salaisons,1,1789,toflit_simplification
Ribérou,sel,1,1789,toflit_simplification
Ribérou,terre de broue,8,1789,toflit_simplification
Ribérou,verges à moulins,1,1789,toflit_simplification
Ribérou,vin,28,1789,toflit_simplification
Ribérou,à l'aventure,1,1789,toflit_simplification
Ribérou,à vide,2,1789,toflit_simplification
Rochefort,???,1,1789,toflit_simplification
Rochefort,Cargaison inconnue,5,1789,toflit_simplification
Rochefort,avoine,2,1789,toflit_simplification
Rochefort,biscuit,6,1789,toflit_simplification
Rochefort,bière,1,1789,toflit_simplification
Rochefort,blé,1,1789,toflit_simplification
Rochefort,bois,2,1789,toflit_simplification
Rochefort,bois pour construction,12,1789,toflit_simplification
Rochefort,bûches,2,1789,toflit_simplification
Rochefort,café,1,1789,toflit_simplification
Rochefort,cendre,1,1789,toflit_simplification
Rochefort,cendre de lessive,5,1789,toflit_simplification
Rochefort,charbon de bois,2,1789,toflit_simplification
Rochefort,charbon de terre,2,1789,toflit_simplification
Rochefort,cordage vieux,1,1789,toflit_simplification
Rochefort,coton,1,1789,toflit_simplification
Rochefort,cuivre,1,1789,toflit_simplification
Rochefort,divers,7,1789,toflit_simplification
Rochefort,eau-de-vie,14,1789,toflit_simplification
Rochefort,farine,1,1789,toflit_simplification
Rochefort,futailles vides,5,1789,toflit_simplification
Rochefort,goudron,1,1789,toflit_simplification
Rochefort,graine de lin,2,1789,toflit_simplification
Rochefort,grains,1,1789,toflit_simplification
Rochefort,grains de lin,1,1789,toflit_simplification
Rochefort,grains divers,1,1789,toflit_simplification
Rochefort,grains froment,2,1789,toflit_simplification
Rochefort,huile,1,1789,toflit_simplification
Rochefort,lard salé,1,1789,toflit_simplification
Rochefort,lest,5,1789,toflit_simplification
Rochefort,marchandises de foire,2,1789,toflit_simplification
Rochefort,marchandises des Îles,1,1789,toflit_simplification
Rochefort,marchandises permises,7,1789,toflit_simplification
Rochefort,marchandises pour la traite,2,1789,toflit_simplification
Rochefort,merrains,23,1789,toflit_simplification
Rochefort,morue sèche,1,1789,toflit_simplification
Rochefort,pierres,1,1789,toflit_simplification
Rochefort,pierres de taille,4,1789,toflit_simplification
Rochefort,planches,1,1789,toflit_simplification
Rochefort,pois,1,1789,toflit_simplification
Rochefort,poudre de guerre,1,1789,toflit_simplification
Rochefort,poudre à canons,1,1789,toflit_simplification
Rochefort,restant de beurre,2,1789,toflit_simplification
Rochefort,restant de marchandises,9,1789,toflit_simplification
Rochefort,résines,1,1789,toflit_simplification
Rochefort,salaisons,2,1789,toflit_simplification
Rochefort,sardines,7,1789,toflit_simplification
Rochefort,sardines pressées de Bretagne,1,1789,toflit_simplification
Rochefort,son,2,1789,toflit_simplification
Rochefort,sucre,3,1789,toflit_simplification
Rochefort,suif,1,1789,toflit_simplification
Rochefort,verres cassés,1,1789,toflit_simplification
Rochefort,vide,217,1789,toflit_simplification
Rochefort,vin,17,1789,toflit_simplification
Rochefort,à vide,6,1789,toflit_simplification
Rochefort,étoupes,1,1789,toflit_simplification
Royan,lest,15,1789,toflit_simplification
Saint-Denis d'Oléron,café avarié,1,1789,toflit_simplification
Saint-Denis d'Oléron,eau-de-vie,14,1789,toflit_simplification
Saint-Denis d'Oléron,lest,13,1789,toflit_simplification
Saint-Denis d'Oléron,soudes,7,1789,toflit_simplification
Saint-Denis d'Oléron,vide,1,1789,toflit_simplification
Saint-Denis d'Oléron,vin,33,1789,toflit_simplification
Saint-Gilles-sur-Vie,Cargaison inconnue,4,1789,toflit_simplification
Saint-Gilles-sur-Vie,futailles,1,1789,toflit_simplification
Saint-Gilles-sur-Vie,futailles vides,1,1789,toflit_simplification
Saint-Gilles-sur-Vie,fèves,4,1789,toflit_simplification
Saint-Gilles-sur-Vie,grains froment,27,1789,toflit_simplification
Saint-Gilles-sur-Vie,lentilles,5,1789,toflit_simplification
Saint-Gilles-sur-Vie,mobilier,1,1789,toflit_simplification
Saint-Gilles-sur-Vie,méteil,1,1789,toflit_simplification
Saint-Gilles-sur-Vie,pêche à la sardine,6,1789,toflit_simplification
Saint-Gilles-sur-Vie,sel,41,1789,toflit_simplification
Saint-Gilles-sur-Vie,vin,1,1789,toflit_simplification
Saint-Martin-de-Ré,Cargaison inconnue,8,1789,toflit_simplification
Saint-Martin-de-Ré,beurre,4,1789,toflit_simplification
Saint-Martin-de-Ré,bois,1,1789,toflit_simplification
Saint-Martin-de-Ré,bois pour construction,1,1789,toflit_simplification
Saint-Martin-de-Ré,bûches,1,1789,toflit_simplification
Saint-Martin-de-Ré,café,1,1789,toflit_simplification
Saint-Martin-de-Ré,canons,1,1789,toflit_simplification
Saint-Martin-de-Ré,cendre,2,1789,toflit_simplification
Saint-Martin-de-Ré,charbon,3,1789,toflit_simplification
Saint-Martin-de-Ré,chaux,1,1789,toflit_simplification
Saint-Martin-de-Ré,eau-de-vie,26,1789,toflit_simplification
Saint-Martin-de-Ré,fagots,1,1789,toflit_simplification
Saint-Martin-de-Ré,faire la pêche au poisson frais,2,1789,toflit_simplification
Saint-Martin-de-Ré,faïence,3,1789,toflit_simplification
Saint-Martin-de-Ré,fer,2,1789,toflit_simplification
Saint-Martin-de-Ré,futailles,2,1789,toflit_simplification
Saint-Martin-de-Ré,fèves,1,1789,toflit_simplification
Saint-Martin-de-Ré,grains blé,1,1789,toflit_simplification
Saint-Martin-de-Ré,grains divers,2,1789,toflit_simplification
Saint-Martin-de-Ré,grains orge,1,1789,toflit_simplification
Saint-Martin-de-Ré,laine,1,1789,toflit_simplification
Saint-Martin-de-Ré,lest,212,1789,toflit_simplification
Saint-Martin-de-Ré,marchandises permises,1,1789,toflit_simplification
Saint-Martin-de-Ré,merrains,3,1789,toflit_simplification
Saint-Martin-de-Ré,moules,1,1789,toflit_simplification
Saint-Martin-de-Ré,pierres,3,1789,toflit_simplification
Saint-Martin-de-Ré,planches,68,1789,toflit_simplification
Saint-Martin-de-Ré,plâtre,1,1789,toflit_simplification
Saint-Martin-de-Ré,pêche au poisson frais,1,1789,toflit_simplification
Saint-Martin-de-Ré,résines,1,1789,toflit_simplification
Saint-Martin-de-Ré,sardines,5,1789,toflit_simplification
Saint-Martin-de-Ré,sel,49,1789,toflit_simplification
Saint-Martin-de-Ré,sucre,1,1789,toflit_simplification
Saint-Martin-de-Ré,vide,24,1789,toflit_simplification
Saint-Martin-de-Ré,vin,31,1789,toflit_simplification
Saint-Martin-de-Ré,vinaigre,10,1789,toflit_simplification
Saint-Martin-de-Ré,vinaterie,7,1789,toflit_simplification
Saint-Martin-de-Ré,à l'aventure,1,1789,toflit_simplification
Saint-Michel-en-l'Herm,Cargaison inconnue,65,1789,toflit_simplification
Saint-Michel-en-l'Herm,eau-de-vie,1,1789,toflit_simplification
Saint-Michel-en-l'Herm,grains blé,1,1789,toflit_simplification
Saint-Michel-en-l'Herm,planches,1,1789,toflit_simplification
Saint-Michel-en-l'Herm,vinaigre,2,1789,toflit_simplification
Saint-Michel-en-l'Herm,à vide,3,1789,toflit_simplification
Seudre,Cargaison inconnue,25,1789,toflit_simplification
Seudre,beurre,1,1789,toflit_simplification
Seudre,restant de beurre,1,1789,toflit_simplification
Seudre,vin,2,1789,toflit_simplification
Seudre,vin pour lest,1,1789,toflit_simplification
Seudre,à vide,1,1789,toflit_simplification
Soubise,divers,1,1789,toflit_simplification
Soubise,fèves,2,1789,toflit_simplification
Soubise,lest,1,1789,toflit_simplification
Soubise,planches,1,1789,toflit_simplification
Soubise,pêche à la morue,1,1789,toflit_simplification
Soubise,sel,1,1789,toflit_simplification
Soubise,vin,1,1789,toflit_simplification
Soubise,vinaigre,2,1789,toflit_simplification
Soubise,à vide,3,1789,toflit_simplification
Tonnay-Charente,Cargaison inconnue,589,1789,toflit_simplification
Tonnay-Charente,bois,15,1789,toflit_simplification
Tonnay-Charente,bois pour brûler,1,1789,toflit_simplification
Tonnay-Charente,cercles,1,1789,toflit_simplification
Tonnay-Charente,chaux,1,1789,toflit_simplification
Tonnay-Charente,eau-de-vie,3,1789,toflit_simplification
Tonnay-Charente,fagots,1,1789,toflit_simplification
Tonnay-Charente,fèves,1,1789,toflit_simplification
Tonnay-Charente,grains blé,1,1789,toflit_simplification
Tonnay-Charente,lest,1,1789,toflit_simplification
Tonnay-Charente,lest en fer,1,1789,toflit_simplification
Tonnay-Charente,peaux de bœuf,1,1789,toflit_simplification
Tonnay-Charente,pierres,3,1789,toflit_simplification
Tonnay-Charente,planches,1,1789,toflit_simplification
Tonnay-Charente,pommes,2,1789,toflit_simplification
Tonnay-Charente,restant de marchandises,1,1789,toflit_simplification
Tonnay-Charente,vide,3,1789,toflit_simplification
Tonnay-Charente,vin,1,1789,toflit_simplification
Tonnay-Charente,vinaigre,1,1789,toflit_simplification
Tonnay-Charente,à vide,14,1789,toflit_simplification
l'Aiguillon,eau-de-vie,1,1789,toflit_simplification
l'Aiguillon,planches,1,1789,toflit_simplification
l'Aiguillon,vinaigre,2,1789,toflit_simplification
l'Aiguillon,à vide,3,1789,toflit_simplification
mer des Pertuis,restant de futailles,1,1789,toflit_simplification
mer des Pertuis,vin,1,1789,toflit_simplification
île d'Oléron,baillarge,1,1789,toflit_simplification
île d'Oléron,eau-de-vie,3,1789,toflit_simplification
île d'Oléron,fèves,2,1789,toflit_simplification
île d'Oléron,grains baillarge,1,1789,toflit_simplification
île d'Oléron,marchandises permises,3,1789,toflit_simplification
île d'Oléron,vide,5,1789,toflit_simplification
île d'Oléron,vin,1,1789,toflit_simplification
île d'Oléron,à vide,3,1789,toflit_simplification
île d'Yeu,vin,1,1789,toflit_simplification
île d'Yeu,à vide,1,1789,toflit_simplification
île de Bouin,Cargaison inconnue,11,1789,toflit_simplification
île de Bouin,fèves,4,1789,toflit_simplification
île de Bouin,grains froment,5,1789,toflit_simplification
île de Bouin,sel,85,1789,toflit_simplification
île de Ré,vide,1,1789,toflit_simplification
île de Ré,vin,1,1789,toflit_simplification
